Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Upload,Whitebox Model
55105177,Comcast,Cable,MI,Midwest,-5,-4,400,20,skwb8
671165,Charter,Cable,NC,South,-5,-4,400,20,wdr3600
940738,Charter,Cable,OH,Midwest,-5,-4,400,20,ac1750v2
55105157,Comcast,Cable,IL,Midwest,-5,-4,400,20,skwb8
25886425,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
55187277,Comcast,Cable,MI,Midwest,-5,-4,400,20,skwb8
55105149,Comcast,Cable,MI,Midwest,-5,-4,400,20,skwb8
55105189,Comcast,Cable,FL,South,-5,-4,400,20,skwb8
3782381,Comcast,Cable,FL,South,-5,-4,400,20,skwb8
55105165,Comcast,Cable,FL,South,-5,-4,400,20,skwb8
55105029,Comcast,Cable,IL,Midwest,-5,-4,400,20,skwb8
24733197,Comcast,Cable,GA,South,-5,-4,400,20,skwb8
33468317,Comcast,Cable,IL,Midwest,-6,-5,400,20,skwb8
38658861,Comcast,Cable,GA,South,-5,-4,400,20,skwb8
55187213,Comcast,Cable,FL,South,-5,-4,400,20,skwb8
3942085,Comcast,Cable,IN,Midwest,-5,-4,400,20,skwb8
55105505,Comcast,Cable,FL,South,-5,-4,400,20,skwb8
55105145,Comcast,Cable,GA,South,-5,-4,400,20,skwb8
797128,Charter,Cable,NC,South,-5,-4,400,20,wdr3600
55276829,Comcast,Cable,FL,South,-5,-4,400,20,skwb8
37383477,Charter,Cable,KY,South,-5,-4,400,20,skwb8
25887001,Charter,Cable,NC,South,-5,-4,400,20,skwb8
55187193,Comcast,Cable,MS,South,-5,-4,400,20,skwb8
36509073,Comcast,Cable,IL,Midwest,-6,-5,400,20,skwb8
26535565,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
55105065,Comcast,Cable,AL,South,-5,-4,400,20,skwb8
566338,Charter,Cable,CA,West,-6,-5,400,20,wdr3600
55105181,Comcast,Cable,MI,Midwest,-5,-4,400,20,skwb8
55105009,Comcast,Cable,FL,South,-5,-4,400,20,skwb8
1000441,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
24970825,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
24806757,Charter,Cable,CA,West,-8,-7,400,20,skwb8
25658157,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
25886525,Charter,Cable,NY,Northeast,-5,-4,400,20,skwb8
38659021,Comcast,Cable,FL,South,-5,-4,400,20,skwb8
890822,Charter,Cable,NC,South,-5,-4,400,20,ac1750v2
3798757,Charter,Cable,FL,South,-5,-4,400,20,skwb8
25619409,Charter,Cable,FL,South,-5,-4,400,20,skwb8
24806785,Charter,Cable,FL,South,-5,-4,400,20,skwb8
1000798,Charter,Cable,FL,South,-5,-4,400,20,skwb8
25754881,Charter,Cable,FL,South,-5,-4,400,20,skwb8
25755089,Charter,Cable,IN,Midwest,-5,-4,400,20,skwb8
614150,Charter,Cable,TX,South,-6,-5,400,20,wdr3600
25886949,Charter,Cable,CA,West,-8,-7,400,20,skwb8
999555,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
24559205,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
25619417,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
3798657,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
3814493,Charter,Cable,NY,Northeast,-5,-4,400,20,skwb8
25886481,Charter,Cable,WI,Midwest,-6,-5,400,20,skwb8
3798985,Charter,Cable,KY,South,-5,-4,400,20,skwb8
25886977,Charter,Cable,KY,South,-5,-4,400,20,skwb8
948692,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
25658093,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
25886441,Charter,Cable,CA,West,-8,-7,400,20,skwb8
1000167,Charter,Cable,CA,West,-8,-7,400,20,skwb8
40518745,Charter,Cable,SC,South,-5,-4,400,20,skwb8
39877137,Charter,Cable,NC,South,-5,-4,400,20,skwb8
4172709,Charter,Cable,TX,South,-6,-5,400,20,skwb8
26160429,Charter,Cable,AL,South,-6,-5,400,20,skwb8
1001832,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
40730625,Charter,Cable,NC,South,-5,-4,400,20,skwb8
25886465,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
39536089,Charter,Cable,TX,South,-6,-5,400,20,skwb8
1006154,Charter,Cable,TX,South,-6,-5,400,20,skwb8
25886649,Charter,Cable,NC,South,-5,-4,400,20,skwb8
25886565,Charter,Cable,FL,South,-5,-4,400,20,skwb8
25754645,Charter,Cable,FL,South,-5,-4,400,20,skwb8
1001476,Charter,Cable,NC,South,-5,-4,400,20,skwb8
806714,Charter,Cable,VA,South,-5,-4,400,20,wdr3600
4803393,Charter,Cable,MI,Midwest,-5,-4,400,20,skwb8
26437517,Charter,Cable,TX,South,-6,-5,400,20,skwb8
24869141,Charter,Cable,FL,South,-5,-4,400,20,skwb8
25886445,Charter,Cable,NE,Midwest,-6,-5,400,20,skwb8
55105185,Comcast,Cable,IL,Midwest,-5,-4,400,20,skwb8
25887037,Charter,Cable,NY,Northeast,-5,-4,400,20,skwb8
25886545,Charter,Cable,NC,South,-5,-4,400,20,skwb8
26437449,Charter,Cable,MO,Midwest,-6,-5,400,20,skwb8
26535553,Charter,Cable,MA,Northeast,-5,-4,400,20,skwb8
26113913,Charter,Cable,OR,West,-8,-7,400,20,skwb8
52849181,Charter,Cable,OR,West,-8,-7,400,20,skwb8
4050757,Charter,Cable,NC,South,-5,-4,400,20,skwb8
3952665,Charter,Cable,NY,Northeast,-5,-4,400,20,skwb8
805698,Charter,Cable,NC,South,-5,-4,400,20,wdr3600
37476497,Charter,Cable,NV,West,-8,-7,400,20,skwb8
214176,Charter,Cable,CA,West,-8,-7,400,20,wdr3600
25886765,Charter,Cable,TX,South,-6,-5,400,20,skwb8
799936,Charter,Cable,CA,West,-8,-7,400,20,wdr3600
25886513,Charter,Cable,AL,South,-6,-5,400,20,skwb8
26437489,Charter,Cable,SC,South,-5,-4,400,20,skwb8
25886793,Charter,Cable,MO,Midwest,-6,-5,400,20,skwb8
598598,Charter,Cable,MI,Midwest,-5,-4,400,20,wdr3600
55276841,Comcast,Cable,CA,West,-5,-4,400,20,skwb8
38713393,Comcast,Cable,CA,West,-8,-7,400,15,skwb8
614212,Comcast,Cable,VA,South,-5,-4,400,10,wdr3600
38713673,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
950376,Comcast,Cable,WA,West,-8,-7,400,10,ac1750v2
798462,Comcast,Cable,NJ,Northeast,-5,-4,400,10,wdr3600
846955,Comcast,Cable,MD,South,-5,-4,400,10,wdr3600
41088989,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
798486,Comcast,Cable,NJ,Northeast,-5,-4,400,10,wdr3600
638378,Comcast,Cable,MA,Northeast,-5,-4,400,10,wdr3600
676048,Comcast,Cable,WA,West,-8,-7,400,10,wdr3600
805700,Comcast,Cable,OR,West,-8,-7,400,10,wdr3600
243240,Comcast,Cable,NM,West,-7,-6,400,10,wdr3600
1006734,Comcast,Cable,NM,West,-7,-6,400,10,skwb8
40367933,Comcast,Cable,DE,South,-5,-4,400,10,skwb8
1006754,Comcast,Cable,UT,West,-7,-6,400,10,skwb8
55105125,Comcast,Cable,OR,West,-5,-4,400,10,skwb8
25657853,Comcast,Cable,PA,Northeast,-5,-4,400,10,skwb8
3603005,Comcast,Cable,CT,Northeast,-5,-4,400,10,skwb8
24525589,Comcast,Cable,PA,Northeast,-5,-4,400,10,skwb8
25657749,Comcast,Cable,TX,South,-6,-5,400,10,skwb8
948648,Comcast,Cable,WA,West,-8,-7,400,10,skwb8
3693249,Comcast,Cable,MD,South,-5,-4,400,10,skwb8
3693281,Comcast,Cable,PA,Northeast,-5,-4,400,10,skwb8
24767533,Comcast,Cable,MD,South,-5,-4,400,10,skwb8
39287725,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
1006724,Comcast,Cable,PA,Northeast,-5,-4,400,10,skwb8
25657857,Comcast,Cable,PA,Northeast,-5,-4,400,10,skwb8
36446365,Comcast,Cable,CO,West,-7,-6,400,10,skwb8
26114141,Comcast,Cable,WA,West,-8,-7,400,10,skwb8
24806957,Comcast,Cable,VA,South,-5,-4,400,10,skwb8
25657869,Comcast,Cable,NJ,Northeast,-5,-4,400,10,skwb8
3898097,Comcast,Cable,TX,South,-6,-5,400,10,skwb8
38713865,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
40468065,Comcast,Cable,CO,West,-7,-6,400,10,skwb8
1010060,Comcast,Cable,NJ,Northeast,-5,-4,400,10,skwb8
1006746,Comcast,Cable,VA,South,-5,-4,400,10,skwb8
38713277,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
24767549,Comcast,Cable,PA,Northeast,-5,-4,400,10,skwb8
1006742,Comcast,Cable,DC,South,-5,-4,400,10,skwb8
41088997,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
39774597,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
38658989,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
3643653,Comcast,Cable,VA,South,-5,-4,400,10,skwb8
3693397,Comcast,Cable,WA,West,-8,-7,400,10,skwb8
3953001,Comcast,Cable,WA,West,-8,-7,400,10,skwb8
3603045,Comcast,Cable,NJ,Northeast,-5,-4,400,10,skwb8
37320909,Comcast,Cable,VA,South,-5,-4,400,10,skwb8
38658881,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
25657905,Comcast,Cable,WA,West,-8,-7,400,10,skwb8
38713709,Comcast,Cable,CA,West,-8,-7,400,10,skwb8
3603097,Comcast,Cable,NJ,Northeast,-5,-4,400,10,skwb8
38658957,Comcast,Cable,CA,West,-5,-5,400,10,skwb8
55187533,Optimum,Cable,CT,Northeast,-5,-4,300,35,skwb8
25755193,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
3551837,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
52491969,Verizon,Fiber,NJ,Northeast,-5,-4,200,200,skwb8
805734,Verizon,Fiber,DC,South,-5,-4,200,200,wdr3600
656782,Verizon,Fiber,DC,South,-5,-4,200,200,wdr3600
55518553,Verizon,Fiber,MA,Northeast,-5,-4,200,200,skwb8
55492325,Verizon,Fiber,MA,Northeast,-5,-4,200,200,skwb8
25755169,Verizon,Fiber,RI,Northeast,-5,-4,200,200,skwb8
1000023,Verizon,Fiber,MA,Northeast,-5,-4,200,200,skwb8
55492197,Verizon,Fiber,MA,Northeast,-5,-4,200,200,skwb8
1001298,Verizon,Fiber,MD,South,-5,-4,200,200,skwb8
1011922,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
3602917,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
3798741,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
675986,Verizon,Fiber,PA,Northeast,-5,-4,200,200,wdr3600
55492185,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
55492193,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
1001486,Verizon,Fiber,NY,Northeast,-5,-4,200,200,skwb8
55492385,Verizon,Fiber,MD,South,-5,-4,200,200,skwb8
55518753,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
55492449,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
1001984,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
996265,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
55492133,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
55458557,Verizon,Fiber,MD,South,-5,-4,200,200,skwb8
35457057,Verizon,Fiber,MD,South,-5,-4,200,200,skwb8
37992197,Verizon,Fiber,MA,Northeast,-5,-4,200,200,skwb8
55492369,Verizon,Fiber,MA,Northeast,-5,-4,200,200,skwb8
22634805,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
3898433,Verizon,Fiber,DE,South,-5,-4,200,200,skwb8
26397893,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
55519265,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
25314165,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
55492397,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
55492169,Verizon,Fiber,MD,South,-5,-4,200,200,skwb8
997351,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
24869249,Mediacom,Cable,AL,South,-6,-5,300,30,skwb8
799212,Mediacom,Cable,IA,Midwest,-6,-5,300,30,wdr3600
26114285,Mediacom,Cable,IL,Midwest,-6,-5,300,30,skwb8
661092,Mediacom,Cable,IA,Midwest,-6,-5,300,30,wdr3600
24767521,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
25619405,Mediacom,Cable,LA,South,-6,-5,300,30,skwb8
799210,Mediacom,Cable,IA,Midwest,-6,-5,300,30,wdr3600
3241923,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
26114397,Mediacom,Cable,GA,South,-5,-4,300,30,skwb8
26114293,Mediacom,Cable,FL,South,-6,-5,300,30,skwb8
26226173,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
217202,Mediacom,Cable,IA,Midwest,-6,-5,300,30,wdr3600
3952881,Mediacom,Cable,MO,Midwest,-6,-5,300,30,skwb8
32180565,Mediacom,Cable,CA,West,-8,-7,300,30,skwb8
657040,Mediacom,Cable,GA,South,-5,-4,300,30,wdr3600
26114401,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
4172749,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
1006916,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
26114257,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
1020024,Mediacom,Cable,GA,South,-5,-4,300,30,skwb8
25314065,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
3981829,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
998119,Mediacom,Cable,IL,Midwest,-6,-5,300,30,skwb8
24767745,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
1006988,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
26226153,Mediacom,Cable,AL,South,-6,-5,300,30,skwb8
589720,Optimum,Cable,NJ,Northeast,-5,-4,300,35,wdr3600
26827401,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
26827393,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
598726,Optimum,Cable,NJ,Northeast,-5,-4,300,35,wdr3600
638402,Optimum,Cable,NY,Northeast,-5,-4,300,35,wdr3600
948522,Mediacom,Cable,IA,Midwest,-6,-5,300,30,ac1750v2
40730109,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
55458397,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
37992141,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
24734009,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
55703445,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
37992153,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
25754569,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
25754537,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
38658829,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
25886365,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
38714057,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
22634829,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
55703425,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
3551821,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
55187585,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
38658781,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
25834725,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
1006736,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
55187385,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
27043773,Optimum,Cable,CT,Northeast,-5,-4,300,35,skwb8
38714061,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
24734001,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
40730149,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
24840725,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
32833337,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
55703421,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
24559605,Optimum,Cable,CT,Northeast,-5,-4,300,35,skwb8
55187589,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
24559685,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
55276845,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
38658789,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
55703409,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
3994449,Optimum,Cable,NJ,Northeast,-5,-4,300,35,skwb8
1000329,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
26114377,Mediacom,Cable,MO,Midwest,-6,-5,300,30,skwb8
26437529,Mediacom,Cable,MO,Midwest,-6,-5,300,30,skwb8
26437533,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
998131,Mediacom,Cable,IA,Midwest,-6,-5,300,30,skwb8
26226113,Mediacom,Cable,IL,Midwest,-6,-5,300,30,skwb8
55518673,Cox,Cable,NV,West,-5,-4,300,30,skwb8
26397873,Cox,Cable,CA,West,-8,-7,300,30,skwb8
1006558,Cox,Cable,CA,West,-8,-7,300,30,skwb8
1010842,Cox,Fiber,AZ,West,-7,-7,300,30,skwb8
619846,Cox,Cable,OK,South,-6,-5,300,30,wdr3600
26437429,Cox,Cable,RI,Northeast,-5,-4,300,30,skwb8
26490537,Cox,Cable,AZ,West,-7,-7,300,30,skwb8
24733785,Cox,Cable,AZ,West,-7,-7,300,30,skwb8
33468413,Cox,Cable,VA,South,-5,-4,300,30,skwb8
25314317,Cox,Cable,VA,South,-5,-4,300,30,skwb8
997363,Cox,Cable,KS,Midwest,-6,-5,300,30,skwb8
24733689,Cox,Cable,FL,South,-6,-5,300,30,skwb8
3994533,Cox,Cable,AZ,West,-7,-7,300,30,skwb8
37604185,Cox,Cable,VA,South,-5,-4,300,30,skwb8
40206345,Windstream,Cable,GA,South,-5,-4,300,25,skwb8
38302901,Windstream,Cable,GA,South,-5,-4,300,25,skwb8
3942025,Windstream,Cable,GA,South,-5,-4,300,25,skwb8
1006422,Windstream,Cable,GA,South,-5,-4,300,25,skwb8
38302869,Windstream,Cable,GA,South,-5,-4,300,25,skwb8
939522,Windstream,Cable,GA,South,-5,-4,300,25,ac1750v2
26114249,Mediacom,Cable,IL,Midwest,-6,-5,300,30,skwb8
941810,Charter,Cable,TX,South,-6,-5,300,20,ac1750v2
232350,Charter,Cable,OR,West,-8,-7,300,20,wdr3600
38658809,Optimum,Cable,NY,Northeast,-5,-4,300,35,skwb8
800012,Comcast,Cable,NM,West,-7,-6,275,10,wdr3600
33658805,Comcast,Cable,WA,West,-8,-7,275,10,skwb8
38713321,Comcast,Cable,CA,West,-8,-7,275,10,skwb8
24525617,Comcast,Cable,CA,West,-8,-7,275,10,skwb8
32833369,Comcast,Cable,OR,West,-8,-7,275,10,skwb8
38714077,Comcast,Cable,CA,West,-8,-7,275,15,skwb8
940722,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
940708,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
925886,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
941616,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,ac1750v2
943190,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
943306,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
945122,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
54730357,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24733541,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24329061,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,skwb8
37383661,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24559045,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
54730433,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24733397,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
26490397,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
38616705,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
948666,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
1010466,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24195149,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24329557,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
54730425,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
37383545,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
38098085,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24767673,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,skwb8
3814893,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,skwb8
1000143,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
1006778,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,skwb8
37383721,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
54730393,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24733425,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
55105449,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
33658777,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,skwb8
25755249,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,skwb8
38616701,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
37383577,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
3798901,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24733401,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
37991977,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
948842,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
1000776,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
24806669,Frontier,Fiber,TX,South,-6,-5,200,200,skwb8
24806681,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
232364,Windstream,Fiber,OH,Midwest,-5,-4,200,200,wdr3600
24806841,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
26226265,Windstream,Fiber,NC,South,-5,-4,200,200,skwb8
942652,Frontier,Fiber,TX,South,-6,-5,200,200,ac1750v2
1001860,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
797156,Frontier,Fiber,FL,South,-5,-4,200,200,wdr3600
1000183,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
56765693,Frontier,Fiber,CA,West,-5,-4,200,200,skwb8
25017717,Frontier,Fiber,NY,Northeast,-5,-4,200,200,skwb8
24806609,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
24839617,Frontier,Fiber,TX,South,-6,-5,200,200,skwb8
3708677,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
24767513,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
24806485,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
25754853,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
24806613,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
25754649,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
55492141,Verizon,Fiber,MA,Northeast,-5,-4,200,200,skwb8
216812,Windstream,Fiber,OH,Midwest,-6,-5,200,50,wdr3600
1006156,Windstream,Fiber,TX,South,-6,-5,200,20,skwb8
939612,Windstream,Fiber,PA,Northeast,-5,-4,200,20,ac1750v2
38713797,Windstream,Cable,GA,South,-5,-4,200,15,skwb8
589664,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
598758,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
948520,Optimum,Cable,NY,Northeast,-5,-4,200,35,ac1750v2
806228,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
598676,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
620690,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
604634,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
589794,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
614256,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
942148,Optimum,Cable,NJ,Northeast,-5,-4,200,35,ac1750v2
598654,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
598740,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
25754533,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
798456,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
24767877,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
3766937,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
3952629,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
26490429,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
3880417,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
211504,Optimum,Cable,NY,Northeast,-5,-4,200,35,wdr3600
3488193,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
3551861,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
24734537,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
1006208,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
24559589,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
35822913,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
3952549,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
55703373,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
26827397,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
24559693,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
3551853,Optimum,Cable,CT,Northeast,-5,-4,200,35,skwb8
3798673,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
24329097,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
4803401,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
36509109,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
3898709,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
25754561,Optimum,Cable,CT,Northeast,-5,-4,200,35,skwb8
3981793,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
4803441,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
33927849,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
3952633,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
1002480,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
24559517,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
55703341,Optimum,Cable,NJ,Northeast,-5,-4,200,35,skwb8
658332,Optimum,Cable,NJ,Northeast,-5,-4,200,35,wdr3600
24733901,Optimum,Cable,NY,Northeast,-5,-4,200,35,skwb8
